xC1,yC1,xC2,yC2,xD1,yD1,xD2,yD2,xD3,yD3,xD4,yD4,LConv,LDiff,energyEfficiency,totalLength,relE
0.052647600046251776,1.0666134270497323,0.6809547390911688,0.904004600018351,0.09611397367068894,0.021480983951300266,0.476278218906178,0.46876417701041906,0.525674734636274,0.5217378060977205,0.8006764937057805,0.7233806761210212,0.010518196783075905,0.01057151500730795,0.08227207217666667,0.021089711790383853,0.6831800539298899
0.16310452488436028,1.0361792514667991,0.7880836433557261,0.6009026419814932,0.005412856593293254,0.09265430208866932,0.4043291767121991,0.1160596874931057,0.5470081379289439,0.2759665454482534,0.7375650177350737,0.7334077637526136,0.010237788909689984,0.012579999590445815,0.08369255259333334,0.0228177885001358,0.694975598420137
0.044582468202494605,1.0361792514667991,0.7880836433557261,0.6009026419814932,0.005412856593293254,0.09265430208866932,0.4043291767121991,0.1160596874931057,0.5470081379289439,0.2759665454482534,0.7375650177350737,0.7334077637526136,0.010237788909689984,0.012579999590445815,0.08381599666666667,0.0228177885001358,0.6960006671517971
0.5678372447220317,0.08656264888796206,0.6537314326585065,0.015372948604880471,0.09492128833068025,0.016154835838011087,0.3137678364492248,0.24251882776678832,0.5154701244185739,0.22573050401736833,0.7302483354012929,0.7013843496674355,0.010308439044038257,0.012955420325346176,0.08607709999666667,0.023263859369384427,0.7147766704061379
0.5503706160738446,0.08656264888796206,0.6530732564061991,0.015372948604880471,0.1815167239396227,0.035899528594297236,0.31992253412943267,0.2375599652359166,0.5999688734017278,0.9283767272930359,0.7710826104216871,0.7013843496674355,0.010356798407749135,0.012955420325346176,0.08877022639,0.023312218733095313,0.7371401551945919
0.09444066425797054,1.0469718131204566,0.7872102546535258,0.6009026419814932,0.005412856593293254,0.010118705127528785,0.47296312202420715,0.12371651729950539,0.532808787529617,0.2759665454482534,0.7194517197879998,0.6312439287321671,0.010512871233057346,0.01578513708458187,0.08926962747666667,0.026298008317639218,0.7412871379105365
0.04372791733923393,0.8783729348601631,0.6106335330797436,0.6000451562665003,0.15508398560947234,0.026969448783478404,0.4621165894794144,0.11145685237168051,0.6070643590053558,0.48811753067003616,0.821389943214258,0.921135964585093,0.012448097493986069,0.016657738766936093,0.09048682405999998,0.02910583626092216,0.7513946313216575
0.6174690414955077,0.12965801217942224,0.6533271658333731,0.015372948604880471,0.09492128833068025,0.035898698865958374,0.3157767796693973,0.06891167402687559,0.5168741936334313,0.23781879191741448,0.7303688498001513,0.46396138649657453,0.01050876785824693,0.019231922702517754,0.09198565155666667,0.029740690560764685,0.763840763075888
0.5503706160738446,0.12965801217942224,0.6533271658333731,0.015372948604880471,0.09492128833068025,0.035899528594297236,0.3137678364492248,0.06891167402687559,0.5168741936334313,0.2380980205918913,0.7303688498001513,0.7013843496674355,0.01050876785824693,0.019231922702517754,0.09199456725333334,0.029740690560764685,0.7639147982371329
0.5855678562625932,0.12965801217942224,0.6533271658333731,0.015372948604880471,0.09492128833068025,0.035898698865958374,0.3157767796693973,0.06891167402687559,0.5168741936334313,0.23808797100367698,0.7303688498001513,0.7040852051109295,0.01050876785824693,0.019231922702517754,0.09207183160999999,0.029740690560764685,0.7645563946617498
0.5366944013994156,0.12965801217942224,0.6533271658333731,0.015372948604880471,0.09492128833068025,0.035899528594297236,0.3137678364492248,0.06891167402687559,0.5168741936334313,0.2380980205918913,0.6955403014248729,0.7421094157746493,0.01050876785824693,0.019231922702517754,0.09209012813,0.029740690560764685,0.7647083273551856
0.5503706160738446,0.12965801217942224,0.6533271658333731,0.014436301164117482,0.13838985602179726,0.03513215929336633,0.3133822663956008,0.04586814329171027,0.5168741936334313,0.18929937034462996,0.7303688498001513,0.9171548097782873,0.01050876785824693,0.019231922702517754,0.09248983813,0.029740690560764685,0.7680274840523688
0.5503706160738446,0.12965801217942224,0.6533271658333731,0.014436301164117482,0.13838985602179726,0.03513215929336633,0.3133822663956008,0.04715818132217667,0.5168741936334313,0.18929937034462996,0.7317607659006744,0.917078969843294,0.01050876785824693,0.019231922702517754,0.09265171393666667,0.029740690560764685,0.7693716865186808
0.5855678562625932,0.12965801217942224,0.655434443352141,0.015372948604880471,0.09492128833068025,0.035898698865958374,0.3157767796693973,0.06891167402687559,0.5168741936334313,0.16010783190846611,0.7303892924620315,0.7068647383605277,0.01050876785824693,0.019231922702517754,0.09357851113,0.029740690560764685,0.7770677289273842
0.5855678562625932,0.12965801217942224,0.655434443352141,0.015372948604880471,0.09492128833068025,0.035898698865958374,0.3157767796693973,0.06891167402687559,0.5168741936334313,0.16010783190846611,0.7303688498001513,0.7068647383605277,0.01050876785824693,0.019231922702517754,0.09357965486666668,0.029740690560764685,0.7770772264161061
